data_venda,id_venda,tipo_cliente,produto,marca,quantidade,preco_unitario,canal_venda,forma_pagamento,cnpj
08/01/2024,206036,comercio,agua_500ml,Crystal,29,"R$ 2,5",comercial,credito,65.309.113/0001-83
29/01/2024,206037,comercio,galao_25l,Lindoya,27,26.0,whatsapp,dinheiro,56.294.588/0001-82
Jan-28-24,206038,comercio,galao_25l,Lindoya,35,26.0,telefone,credito,42.224.250/0001-81
2024-01-16,206039,consumidor_final,gas_p45,Copagaz,43,"R$ 380,0",whatsapp,boleto,
28-01-2024,206040,comercio,gas_p45,Fogás,17,380.0,telefone,credito,89.734.822/0001-35
25-01-2024,206041,comercio,galao_25l,Bonafont,28,"R$ 26,0",telefone,pix,69.120.156/0001-11
Jan-24-24,206042,comercio,gas_p45,Fogás,32,380.0,whatsapp,dinheiro,40.964.592/0001-37
Jan-18-24,206043,comercio,gas_p13,Liquigás,3,110.0,telefone,pix,48.941.167/0001-58
Jan-07-24,206044,comercio,gas_p13,Liquigás,3,110.0,comercial,boleto,96.992.745/0001-52
21-01-2024,206045,comercio,gas_p13,Ultragaz,48,110.0,telefone,boleto,89.704.686/0001-35
2024-01-16,206046,consumidor_final,gas_p45,Copagaz,15,380.0,whatsapp,credito,
Jan-06-24,206047,comercio,gas_p13,Ultragaz,36,110.0,balcao,boleto,75.950.489/0001-76
2024-01-04,206048,comercio,galao_25l,Bonafont,38,26.0,balcao,pix,
13-01-2024,206049,comercio,gas_p45,Copagaz,41,380.0,whatsapp,credito,69.267.528/0001-31
Jan-29-24,206050,comercio,agua_500ml,Minalba,-5,2.5,whatsapp,pix,17.972.296/0001-28
30-01-2024,206051,consumidor_final,galao_25l,Lindoya,12,26.0,whatsapp,,
Jan-22-24,206052,consumidor_final,galao_25l,Bonafont,34,26.0,comercial,boleto,
22/01/2024,206053,comercio,agua_500ml,Minalba,45,2.5,comercial,dinheiro,85.794.734/0001-66
2024-01-16,206054,comercio,gas_p45,Copagaz,32,380.0,telefone,debito,30.896.367/0001-35
29/01/2024,206055,comercio,agua_500ml,Crystal,13,2.5,whatsapp,credito,57.347.550/0001-86
Jan-17-24,206056,comercio,gas_p13,Ultragaz,21,110.0,whatsapp,pix,31.862.772/0001-16
2024-01-10,206057,comercio,gas_p13,Liquigás,-5,110.0,comercial,debito,70.709.563/0001-11
2024-01-21,206058,comercio,agua_500ml,Minalba,9,"R$ 2,5",comercial,boleto,74.264.158/0001-97
09/01/2024,206059,comercio,agua_500ml,Minalba,27,2.5,telefone,boleto,34.668.247/0001-40
Jan-19-24,206060,consumidor_final,agua_500ml,Crystal,3,2.5,telefone,debito,
31/01/2024,206061,comercio,galao_25l,Bonafont,32,26.0,comercial,debito,44.710.437/0001-43
Jan-25-24,206062,consumidor_final,galao_25l,Lindoya,41,26.0,telefone,pix,
03-01-2024,206063,consumidor_final,gas_p13,Ultragaz,5,110.0,balcao,pix,
Jan-15-24,206064,comercio,gas_p13,Ultragaz,41,110.0,whatsapp,boleto,14.852.440/0001-78
2024-01-03,206065,comercio,galao_25l,Lindoya,45,26.0,comercial,dinheiro,13.772.447/0001-50
Jan-14-24,206066,comercio,gas_p13,Ultragaz,13,"R$ 110,0",telefone,credito,21.239.610/0001-26
2024-01-29,206067,comercio,gas_p13,Ultragaz,43,110.0,balcao,,85.633.692/0001-38
Jan-29-24,206068,comercio,gas_p45,Copagaz,36,"R$ 380,0",telefone,pix,81.530.947/0001-21
20/01/2024,206069,comercio,agua_500ml,Crystal,7,2.5,balcao,pix,64.141.182/0001-25
09-01-2024,206070,comercio,galao_25l,Lindoya,18,26.0,balcao,debito,28.146.553/0001-44
2024-01-06,206071,comercio,gas_p45,Copagaz,50,380.0,whatsapp,dinheiro,34.514.482/0001-70
27/01/2024,206072,comercio,galao_25l,Lindoya,19,26.0,whatsapp,pix,76.229.618/0001-86
Jan-20-24,206073,comercio,gas_p13,Ultragaz,38,110.0,telefone,boleto,36.166.999/0001-49
Jan-24-24,206074,consumidor_final,gas_p45,Fogás,47,380.0,comercial,dinheiro,
07/01/2024,206075,comercio,gas_p45,Copagaz,10,380.0,balcao,pix,
2024-01-30,206076,comercio,gas_p13,Ultragaz,4,110.0,balcao,debito,94.681.574/0001-33
2024-01-04,206077,comercio,gas_p45,Fogás,3,"R$ 380,0",comercial,credito,
16-01-2024,206078,comercio,agua_500ml,Minalba,6,2.5,whatsapp,credito,65.905.244/0001-93
12-01-2024,206079,comercio,agua_500ml,Minalba,26,2.5,balcao,credito,14.408.885/0001-78
17-01-2024,206080,comercio,galao_25l,Lindoya,21,26.0,comercial,boleto,82.346.408/0001-59
Jan-22-24,206081,comercio,gas_p45,Copagaz,23,380.0,balcao,pix,
12-01-2024,206082,comercio,galao_25l,Bonafont,37,26.0,whatsapp,dinheiro,33.453.475/0001-39
2024-01-23,206083,comercio,gas_p45,Fogás,35,380.0,telefone,dinheiro,82.544.802/0001-13
2024-01-02,206084,comercio,galao_25l,Lindoya,2,26.0,whatsapp,credito,60.367.149/0001-11
2024-01-31,206085,consumidor_final,gas_p13,Ultragaz,2,110.0,telefone,dinheiro,
23-01-2024,206086,comercio,agua_500ml,Minalba,16,"R$ 2,5",telefone,pix,65.290.706/0001-14
07-01-2024,206087,consumidor_final,gas_p13,Liquigás,39,110.0,whatsapp,dinheiro,
25-01-2024,206088,comercio,gas_p13,Ultragaz,10,110.0,balcao,credito,54.912.607/0001-77
21/01/2024,206089,comercio,galao_25l,Lindoya,-5,26.0,whatsapp,boleto,49.626.659/0001-69
20-01-2024,206090,comercio,agua_500ml,Crystal,1,2.5,whatsapp,dinheiro,20.721.199/0001-82
Jan-08-24,206091,comercio,galao_25l,Bonafont,46,26.0,telefone,pix,28.295.699/0001-43
27/01/2024,206092,comercio,agua_500ml,Minalba,48,2.5,whatsapp,dinheiro,47.724.311/0001-32
2024-01-22,206093,comercio,gas_p13,Liquigás,42,110.0,comercial,dinheiro,19.674.519/0001-20
28/01/2024,206094,comercio,gas_p45,Copagaz,17,380.0,whatsapp,credito,88.319.297/0001-88
01/01/2024,206095,comercio,galao_25l,Lindoya,25,26.0,balcao,debito,33.351.394/0001-54
2024-01-17,206096,comercio,galao_25l,Bonafont,8,26.0,comercial,dinheiro,63.624.831/0001-61
2024-01-13,206097,consumidor_final,gas_p13,Liquigás,7,110.0,whatsapp,credito,
Jan-08-24,206098,comercio,gas_p45,Fogás,48,380.0,comercial,boleto,83.210.129/0001-65
07/01/2024,206099,consumidor_final,galao_25l,Bonafont,22,26.0,telefone,dinheiro,
08-01-2024,206100,comercio,gas_p45,Copagaz,45,380.0,balcao,credito,81.955.506/0001-79
21-01-2024,206101,consumidor_final,gas_p45,Copagaz,32,380.0,comercial,debito,
27-01-2024,206102,comercio,gas_p45,Fogás,43,380.0,balcao,dinheiro,86.190.332/0001-44
16/01/2024,206103,comercio,gas_p13,Ultragaz,4,110.0,telefone,credito,87.890.615/0001-55
2024-01-06,206104,comercio,gas_p45,Copagaz,45,380.0,telefone,credito,27.511.254/0001-48
Jan-01-24,206105,comercio,gas_p13,Liquigás,22,110.0,telefone,credito,21.540.408/0001-60
2024-01-30,206106,comercio,galao_25l,Bonafont,31,"R$ 26,0",balcao,boleto,61.702.984/0001-66
2024-01-16,206107,comercio,gas_p13,Ultragaz,10,110.0,comercial,debito,70.316.197/0001-35
17-01-2024,206108,comercio,agua_500ml,Minalba,5,2.5,telefone,boleto,83.493.823/0001-44
21/01/2024,206109,comercio,galao_25l,Bonafont,38,26.0,balcao,boleto,41.565.611/0001-87
31-01-2024,206110,comercio,agua_500ml,Crystal,42,2.5,whatsapp,,20.604.832/0001-57
23-01-2024,206111,comercio,galao_25l,Bonafont,47,26.0,balcao,pix,53.299.684/0001-62
02/01/2024,206112,comercio,gas_p45,Copagaz,24,380.0,whatsapp,boleto,65.302.570/0001-35
Jan-13-24,206113,consumidor_final,agua_500ml,Minalba,-5,2.5,telefone,boleto,
2024-01-18,206114,comercio,gas_p45,Fogás,40,380.0,comercial,credito,24.146.856/0001-28
05-01-2024,206115,comercio,agua_500ml,Crystal,28,2.5,balcao,debito,30.362.290/0001-25
2024-01-05,206116,comercio,galao_25l,Bonafont,36,26.0,balcao,pix,43.581.425/0001-34
16-01-2024,206117,comercio,gas_p13,Ultragaz,26,110.0,telefone,dinheiro,
17-01-2024,206118,comercio,agua_500ml,Crystal,16,2.5,comercial,pix,61.998.366/0001-46
2024-01-08,206119,comercio,gas_p45,Fogás,9,380.0,balcao,debito,31.549.458/0001-33
22-01-2024,206120,consumidor_final,agua_500ml,Crystal,32,2.5,telefone,pix,
2024-01-25,206121,comercio,agua_500ml,Minalba,6,2.5,telefone,debito,84.908.799/0001-16
22-01-2024,206122,comercio,gas_p45,Copagaz,11,380.0,comercial,boleto,63.865.464/0001-65
27-01-2024,206123,comercio,agua_500ml,Minalba,26,2.5,comercial,boleto,54.889.491/0001-22
03-01-2024,206124,comercio,gas_p13,Liquigás,48,110.0,telefone,dinheiro,19.853.185/0001-14
09-01-2024,206125,comercio,agua_500ml,Crystal,23,2.5,telefone,dinheiro,59.852.910/0001-89
2024-01-17,206126,comercio,gas_p45,Fogás,49,380.0,comercial,dinheiro,19.598.388/0001-78
01/01/2024,206127,comercio,galao_25l,Bonafont,37,26.0,balcao,pix,86.841.628/0001-47
28-01-2024,206128,comercio,agua_500ml,Crystal,18,"R$ 2,5",telefone,credito,87.729.759/0001-88
11/01/2024,206129,comercio,gas_p13,Ultragaz,3,"R$ 110,0",comercial,boleto,62.968.529/0001-87
26/01/2024,206130,comercio,gas_p13,Ultragaz,10,110.0,whatsapp,boleto,50.264.188/0001-87
Jan-29-24,206131,comercio,gas_p45,Fogás,47,380.0,comercial,dinheiro,89.847.608/0001-82
2024-01-30,206132,comercio,gas_p45,Copagaz,10,380.0,comercial,boleto,16.534.751/0001-17
21/01/2024,206133,comercio,galao_25l,Bonafont,7,26.0,comercial,boleto,22.503.328/0001-80
10/01/2024,206134,comercio,galao_25l,Bonafont,11,26.0,telefone,debito,18.185.787/0001-55
2024-01-23,206135,comercio,gas_p13,Ultragaz,49,110.0,comercial,pix,27.759.962/0001-59
2024-01-10,206136,comercio,galao_25l,Lindoya,48,26.0,whatsapp,debito,51.667.987/0001-69
02-01-2024,206137,comercio,agua_500ml,Crystal,4,2.5,whatsapp,pix,42.877.624/0001-33
2024-01-24,206138,comercio,galao_25l,Bonafont,15,"R$ 26,0",telefone,,
2024-01-22,206139,consumidor_final,gas_p13,Ultragaz,48,110.0,comercial,boleto,
Jan-10-24,206140,consumidor_final,gas_p45,Copagaz,28,380.0,whatsapp,debito,
12/01/2024,206141,comercio,agua_500ml,Crystal,22,"R$ 2,5",comercial,pix,23.788.837/0001-63
2024-01-26,206142,comercio,agua_500ml,Minalba,18,2.5,comercial,pix,30.403.302/0001-64
2024-01-24,206143,consumidor_final,galao_25l,Bonafont,10,26.0,telefone,debito,
2024-01-18,206144,comercio,gas_p45,Copagaz,33,380.0,comercial,debito,
05-01-2024,206145,comercio,agua_500ml,Crystal,44,2.5,whatsapp,boleto,65.544.467/0001-55
2024-01-24,206146,comercio,galao_25l,Bonafont,33,26.0,telefone,,72.143.192/0001-40
19-01-2024,206147,comercio,agua_500ml,Crystal,15,2.5,balcao,credito,50.742.359/0001-13
2024-01-11,206148,comercio,gas_p13,Liquigás,23,110.0,comercial,credito,15.238.476/0001-84
Jan-11-24,206149,comercio,agua_500ml,Crystal,38,"R$ 2,5",whatsapp,debito,31.524.374/0001-83
Jan-23-24,206150,comercio,gas_p13,Ultragaz,46,110.0,whatsapp,pix,22.447.717/0001-30
06-01-2024,206151,comercio,agua_500ml,Crystal,30,2.5,telefone,pix,54.230.111/0001-61
11/01/2024,206152,consumidor_final,galao_25l,Bonafont,28,26.0,comercial,,
08/01/2024,206153,comercio,gas_p13,Ultragaz,37,110.0,comercial,boleto,20.515.915/0001-85
2024-01-22,206154,comercio,gas_p13,Liquigás,35,110.0,balcao,dinheiro,61.855.860/0001-69
Jan-23-24,206155,comercio,gas_p13,Liquigás,48,110.0,telefone,pix,83.478.616/0001-59
2024-01-15,206156,consumidor_final,gas_p45,Copagaz,39,"R$ 380,0",whatsapp,credito,
22-01-2024,206157,consumidor_final,agua_500ml,Minalba,44,2.5,balcao,debito,
08/01/2024,206158,comercio,gas_p45,Fogás,34,380.0,whatsapp,pix,39.567.133/0001-45
Jan-30-24,206159,comercio,gas_p13,Ultragaz,4,"R$ 110,0",balcao,credito,76.717.697/0001-39
13-01-2024,206160,consumidor_final,galao_25l,Lindoya,29,26.0,whatsapp,debito,
Jan-01-24,206161,comercio,agua_500ml,Minalba,35,2.5,whatsapp,debito,96.928.305/0001-27
2024-01-21,206162,comercio,galao_25l,Lindoya,11,26.0,telefone,debito,89.850.328/0001-25
Jan-13-24,206163,consumidor_final,galao_25l,Lindoya,18,26.0,comercial,credito,
2024-01-17,206164,consumidor_final,agua_500ml,Minalba,42,2.5,comercial,pix,
Jan-29-24,206165,comercio,gas_p13,Ultragaz,39,110.0,balcao,pix,
2024-01-07,206166,comercio,galao_25l,Lindoya,-5,26.0,telefone,,
05/01/2024,206167,comercio,gas_p13,Ultragaz,1,110.0,balcao,pix,69.892.701/0001-46
10/01/2024,206168,comercio,agua_500ml,Crystal,31,2.5,telefone,debito,35.405.970/0001-65
2024-01-03,206169,comercio,galao_25l,Lindoya,50,26.0,comercial,dinheiro,15.761.630/0001-68
2024-01-27,206170,comercio,galao_25l,Bonafont,27,26.0,comercial,debito,28.857.725/0001-13
21/01/2024,206171,consumidor_final,gas_p45,Copagaz,35,380.0,balcao,boleto,
30/01/2024,206172,comercio,agua_500ml,Minalba,29,2.5,whatsapp,credito,11.835.848/0001-15
Jan-03-24,206173,comercio,galao_25l,Lindoya,7,26.0,whatsapp,boleto,95.387.515/0001-73
2024-01-29,206174,comercio,gas_p45,Copagaz,36,380.0,balcao,boleto,69.761.256/0001-94
05-01-2024,206175,comercio,gas_p45,Fogás,47,380.0,whatsapp,dinheiro,53.687.224/0001-14
2024-01-18,206176,comercio,gas_p45,Fogás,-5,380.0,balcao,pix,
Jan-31-24,206177,comercio,gas_p13,Liquigás,23,110.0,comercial,pix,18.670.973/0001-39
2024-01-20,206178,comercio,agua_500ml,Minalba,10,2.5,balcao,boleto,63.484.256/0001-46
Jan-20-24,206179,comercio,gas_p45,Copagaz,14,380.0,telefone,pix,75.785.925/0001-50
22/01/2024,206180,comercio,gas_p13,Ultragaz,35,"R$ 110,0",comercial,dinheiro,87.630.752/0001-32
Jan-05-24,206181,comercio,galao_25l,Bonafont,30,26.0,balcao,pix,59.168.147/0001-52
11-01-2024,206182,consumidor_final,galao_25l,Lindoya,50,"R$ 26,0",telefone,credito,
Jan-19-24,206183,comercio,agua_500ml,Minalba,13,2.5,balcao,boleto,31.702.362/0001-98
2024-01-04,206184,comercio,gas_p13,Ultragaz,40,110.0,telefone,boleto,32.491.312/0001-58
2024-01-06,206185,consumidor_final,galao_25l,Lindoya,1,26.0,whatsapp,dinheiro,
2024-01-15,206186,consumidor_final,galao_25l,Lindoya,47,26.0,whatsapp,dinheiro,
2024-01-30,206187,comercio,galao_25l,Bonafont,46,"R$ 26,0",balcao,boleto,23.799.787/0001-15
Jan-21-24,206188,comercio,gas_p45,Copagaz,39,380.0,whatsapp,credito,
Jan-19-24,206189,comercio,agua_500ml,Crystal,34,2.5,whatsapp,credito,20.490.182/0001-57
03-01-2024,206190,comercio,galao_25l,Bonafont,45,26.0,balcao,dinheiro,89.840.345/0001-10
2024-01-11,206191,comercio,agua_500ml,Crystal,37,2.5,comercial,boleto,76.349.232/0001-74
08-01-2024,206192,comercio,gas_p13,Ultragaz,34,110.0,balcao,boleto,21.340.789/0001-92
08/01/2024,206193,comercio,galao_25l,Lindoya,22,26.0,balcao,pix,46.190.886/0001-21
04/01/2024,206194,consumidor_final,gas_p13,Liquigás,45,110.0,telefone,credito,
Jan-07-24,206195,consumidor_final,gas_p13,Ultragaz,38,"110,0",comercial,credito,
29-01-2024,206196,comercio,agua_500ml,Minalba,37,2.5,comercial,debito,84.555.537/0001-79
20-01-2024,206197,comercio,galao_25l,Bonafont,49,26.0,balcao,,39.200.526/0001-37
06/01/2024,206198,consumidor_final,gas_p13,Liquigás,34,110.0,balcao,dinheiro,
2024-01-26,206199,consumidor_final,agua_500ml,Crystal,29,2.5,comercial,dinheiro,
2024-01-01,206200,comercio,galao_25l,Lindoya,2,"R$ 26,0",whatsapp,boleto,19.812.661/0001-66
05-01-2024,206201,comercio,agua_500ml,Minalba,18,2.5,whatsapp,dinheiro,39.860.368/0001-61
2024-01-30,206202,comercio,gas_p45,Copagaz,34,"R$ 380,0",whatsapp,pix,56.796.988/0001-55
20/01/2024,206203,comercio,gas_p45,Copagaz,20,380.0,telefone,debito,68.936.425/0001-74
09/01/2024,206204,comercio,agua_500ml,Minalba,12,2.5,telefone,credito,84.505.259/0001-23
20/01/2024,206205,comercio,gas_p13,Ultragaz,8,110.0,comercial,boleto,74.541.530/0001-52
Jan-01-24,206206,consumidor_final,gas_p45,Fogás,36,380.0,telefone,dinheiro,
Jan-12-24,206207,comercio,agua_500ml,Minalba,31,2.5,comercial,debito,72.430.397/0001-73
07-01-2024,206208,comercio,agua_500ml,Minalba,21,2.5,balcao,credito,27.305.622/0001-36
03/01/2024,206209,consumidor_final,gas_p45,Fogás,10,380.0,balcao,pix,
21-01-2024,206210,comercio,gas_p13,Ultragaz,47,110.0,telefone,debito,16.447.319/0001-97
18/01/2024,206211,consumidor_final,gas_p45,Copagaz,38,380.0,balcao,boleto,
Jan-31-24,206212,consumidor_final,gas_p45,Copagaz,4,380.0,whatsapp,dinheiro,
Jan-08-24,206213,comercio,agua_500ml,Crystal,28,2.5,telefone,boleto,80.730.821/0001-10
2024-01-20,206214,comercio,agua_500ml,Crystal,15,2.5,telefone,dinheiro,37.800.194/0001-64
Jan-16-24,206215,consumidor_final,galao_25l,Lindoya,37,26.0,telefone,pix,
Jan-01-24,206216,comercio,galao_25l,Bonafont,49,26.0,balcao,boleto,70.623.524/0001-35
28/01/2024,206217,comercio,gas_p45,Copagaz,14,380.0,telefone,debito,91.781.250/0001-51
Jan-27-24,206218,comercio,gas_p13,Ultragaz,41,110.0,comercial,debito,84.477.260/0001-49
01-01-2024,206219,comercio,galao_25l,Bonafont,24,"R$ 26,0",whatsapp,debito,77.393.352/0001-13
29-01-2024,206220,comercio,galao_25l,Lindoya,27,26.0,comercial,boleto,10.324.766/0001-63
Jan-17-24,206221,comercio,agua_500ml,Crystal,47,2.5,balcao,boleto,27.889.308/0001-39
2024-01-07,206222,consumidor_final,agua_500ml,Minalba,50,2.5,comercial,,
22/01/2024,206223,comercio,galao_25l,Lindoya,42,26.0,comercial,dinheiro,
29/01/2024,206224,comercio,agua_500ml,Minalba,35,2.5,whatsapp,debito,21.714.334/0001-92
Jan-09-24,206225,comercio,gas_p13,Ultragaz,17,110.0,whatsapp,credito,26.954.137/0001-82
22-01-2024,206226,comercio,galao_25l,Bonafont,46,"26,0",telefone,pix,29.296.186/0001-85
2024-01-06,206227,consumidor_final,agua_500ml,Crystal,13,2.5,whatsapp,credito,
2024-01-03,206228,comercio,gas_p13,Ultragaz,11,110.0,balcao,dinheiro,42.954.652/0001-72
05/01/2024,206229,comercio,gas_p13,Ultragaz,-5,"110,0",whatsapp,credito,90.312.883/0001-43
16/01/2024,206230,comercio,galao_25l,Bonafont,16,26.0,comercial,debito,97.916.885/0001-79
09-01-2024,206231,consumidor_final,agua_500ml,Minalba,37,2.5,whatsapp,boleto,
Jan-20-24,206232,comercio,galao_25l,Bonafont,50,26.0,balcao,debito,82.447.363/0001-64
27-01-2024,206233,consumidor_final,gas_p13,Ultragaz,17,110.0,telefone,credito,
20/01/2024,206234,comercio,galao_25l,Lindoya,6,26.0,telefone,pix,40.554.511/0001-91
Jan-25-24,206235,comercio,gas_p13,Ultragaz,37,110.0,telefone,pix,63.796.647/0001-97
2024-01-12,206236,comercio,gas_p45,Fogás,17,380.0,telefone,boleto,66.283.254/0001-48
2024-01-13,206237,comercio,gas_p45,Fogás,21,380.0,comercial,dinheiro,10.937.916/0001-81
2024-01-18,206238,comercio,galao_25l,Bonafont,45,26.0,comercial,dinheiro,98.296.261/0001-55
Jan-15-24,206239,comercio,gas_p13,Ultragaz,29,110.0,telefone,credito,55.824.735/0001-38
Jan-27-24,206240,consumidor_final,agua_500ml,Minalba,-5,2.5,comercial,credito,
30/01/2024,206241,comercio,gas_p45,Copagaz,19,380.0,comercial,dinheiro,79.481.611/0001-71
Jan-10-24,206242,comercio,agua_500ml,Minalba,23,2.5,telefone,pix,96.520.248/0001-88
29/01/2024,206243,consumidor_final,agua_500ml,Crystal,4,2.5,comercial,dinheiro,
12-01-2024,206244,comercio,galao_25l,Lindoya,15,26.0,comercial,dinheiro,58.484.489/0001-74
2024-01-06,206245,comercio,agua_500ml,Crystal,-5,"R$ 2,5",telefone,credito,87.734.908/0001-25
14-01-2024,206246,comercio,gas_p45,Fogás,50,"R$ 380,0",telefone,pix,51.378.706/0001-50
10/01/2024,206247,comercio,galao_25l,Bonafont,30,26.0,whatsapp,debito,48.991.551/0001-11
Jan-04-24,206248,comercio,gas_p45,Fogás,6,"R$ 380,0",balcao,boleto,95.865.414/0001-81
Jan-23-24,206249,comercio,agua_500ml,Minalba,34,2.5,balcao,credito,12.915.510/0001-49
2024-01-26,206250,comercio,gas_p45,Copagaz,44,380.0,whatsapp,dinheiro,23.879.170/0001-72
17-01-2024,206251,comercio,gas_p13,Liquigás,26,110.0,telefone,debito,24.924.978/0001-52
Jan-03-24,206252,comercio,galao_25l,Lindoya,-5,"26,0",whatsapp,pix,55.696.409/0001-41
Jan-28-24,206253,comercio,gas_p13,Liquigás,7,110.0,balcao,pix,18.431.227/0001-28
03-01-2024,206254,consumidor_final,gas_p45,Fogás,22,380.0,comercial,,
30-01-2024,206255,comercio,agua_500ml,Crystal,19,2.5,whatsapp,boleto,85.680.782/0001-42
2024-01-26,206256,consumidor_final,agua_500ml,Crystal,25,2.5,balcao,debito,
24/01/2024,206257,comercio,gas_p13,Liquigás,18,110.0,whatsapp,dinheiro,74.779.518/0001-70
Jan-21-24,206258,comercio,gas_p13,Liquigás,16,110.0,telefone,credito,52.441.220/0001-66
2024-01-01,206259,comercio,galao_25l,Lindoya,24,"R$ 26,0",whatsapp,boleto,45.530.479/0001-83
12/01/2024,206260,consumidor_final,gas_p13,Ultragaz,21,110.0,whatsapp,boleto,
Jan-31-24,,comercio,galao_25l,Lindoya,-5,26.0,whatsapp,credito,23.363.388/0001-46
30-01-2024,206262,consumidor_final,gas_p13,Liquigás,49,110.0,whatsapp,debito,
Jan-18-24,206263,consumidor_final,agua_500ml,Minalba,13,2.5,telefone,boleto,
2024-01-09,206264,comercio,galao_25l,Lindoya,19,26.0,whatsapp,debito,71.114.169/0001-72
Jan-09-24,206265,comercio,agua_500ml,Crystal,5,2.5,whatsapp,credito,18.528.247/0001-49
21-01-2024,206266,comercio,gas_p45,Fogás,19,380.0,balcao,debito,99.603.199/0001-99
2024-01-24,206267,comercio,gas_p45,Copagaz,37,380.0,whatsapp,debito,54.385.177/0001-37
2024-01-07,206268,comercio,galao_25l,Bonafont,23,26.0,whatsapp,boleto,75.348.615/0001-83
Jan-30-24,206269,comercio,gas_p45,Copagaz,35,380.0,telefone,,94.936.438/0001-80
2024-01-25,206270,comercio,gas_p45,Copagaz,42,380.0,telefone,dinheiro,83.662.685/0001-91
2024-01-31,206271,comercio,agua_500ml,Crystal,15,2.5,telefone,pix,46.169.345/0001-42
2024-01-22,206272,comercio,gas_p45,Copagaz,17,380.0,whatsapp,,55.995.931/0001-79
2024-01-11,206273,comercio,gas_p13,Ultragaz,12,110.0,telefone,dinheiro,91.452.500/0001-96
2024-01-14,206274,comercio,gas_p13,Liquigás,39,110.0,telefone,debito,35.758.932/0001-96
19/01/2024,206275,comercio,gas_p13,Ultragaz,41,110.0,balcao,pix,72.461.269/0001-67
Jan-21-24,206276,comercio,gas_p13,Ultragaz,42,"110,0",whatsapp,dinheiro,95.305.810/0001-72
Jan-16-24,206277,comercio,galao_25l,Bonafont,11,26.0,balcao,pix,87.459.591/0001-31
24/01/2024,206278,consumidor_final,gas_p13,Ultragaz,34,"R$ 110,0",balcao,debito,
Jan-25-24,206279,consumidor_final,gas_p13,Ultragaz,24,110.0,comercial,credito,
Jan-24-24,206280,consumidor_final,galao_25l,Lindoya,18,26.0,balcao,boleto,
21/01/2024,206281,comercio,gas_p45,Fogás,45,380.0,telefone,credito,79.798.111/0001-84
Jan-07-24,206282,comercio,gas_p13,Liquigás,21,110.0,whatsapp,debito,88.124.566/0001-55
27/01/2024,206283,comercio,galao_25l,Lindoya,43,26.0,comercial,pix,78.848.922/0001-95
18-01-2024,206284,comercio,gas_p45,Fogás,41,380.0,balcao,boleto,56.862.110/0001-51
13/01/2024,206285,consumidor_final,galao_25l,Lindoya,37,26.0,telefone,pix,
Jan-20-24,206286,consumidor_final,gas_p13,Ultragaz,37,110.0,comercial,boleto,
10/01/2024,206287,comercio,agua_500ml,Crystal,44,2.5,comercial,debito,
2024-01-27,206288,comercio,agua_500ml,Crystal,31,2.5,balcao,debito,86.242.115/0001-58
2024-01-14,206289,comercio,agua_500ml,Minalba,42,"R$ 2,5",balcao,pix,45.735.476/0001-20
16/01/2024,206290,comercio,galao_25l,Bonafont,47,26.0,whatsapp,boleto,40.744.518/0001-63
