data_venda,id_venda,tipo_cliente,produto,marca,quantidade,preco_unitario,canal_venda,forma_pagamento,cnpj,validacao_cnpj
2024-01-28,204203,comercio,agua_500ml,Crystal,28,2.5,comercial,debito,,PENDENTE
2024-07-01,204204,comercio,gas_p45,Fogás,13,"380,0",whatsapp,debito,97.102.534/0001-50,OK
2024-01-05,204205,comercio,gas_p13,Ultragaz,8,110.0,balcao,debito,98.509.554/0001-82,OK
2024-01-14,204206,comercio,gas_p13,Liquigás,11,110.0,balcao,credito,94.666.169/0001-50,OK
2024-01-29,204207,comercio,galao_25l,Bonafont,22,26.0,telefone,pix,32.575.538/0001-42,OK
2024-01-19,204208,comercio,gas_p13,Ultragaz,45,110.0,whatsapp,boleto,64.527.907/0001-46,OK
2024-08-01,204209,consumidor_final,galao_25l,Lindoya,48,26.0,balcao,pix,,OK
2024-01-06,204210,comercio,gas_p45,Copagaz,39,380.0,comercial,dinheiro,82.217.116/0001-72,OK
2024-01-25,204211,comercio,galao_25l,Bonafont,49,26.0,whatsapp,boleto,22.708.383/0001-86,OK
2024-01-18,204212,comercio,gas_p45,Copagaz,11,380.0,balcao,debito,,PENDENTE
2024-01-03,204213,comercio,agua_500ml,Minalba,36,2.5,comercial,pix,46.927.955/0001-88,OK
2024-01-16,204214,comercio,gas_p45,Copagaz,31,380.0,whatsapp,dinheiro,92.441.682/0001-39,OK
2024-01-25,204215,comercio,gas_p13,Ultragaz,35,110.0,whatsapp,pix,24.206.864/0001-38,OK
2024-01-21,204216,comercio,gas_p13,Liquigás,19,110.0,comercial,debito,26.521.801/0001-37,OK
2024-01-16,204217,comercio,agua_500ml,Crystal,42,2.5,whatsapp,credito,63.709.704/0001-53,OK
2024-12-01,204218,comercio,agua_500ml,Crystal,13,"R$ 2,5",telefone,dinheiro,18.327.862/0001-19,OK
2024-01-26,204219,comercio,galao_25l,Bonafont,49,26.0,comercial,debito,75.257.305/0001-81,OK
2024-01-24,204220,comercio,agua_500ml,Crystal,1,2.5,comercial,dinheiro,76.694.333/0001-13,OK
2024-01-17,204221,comercio,agua_500ml,Crystal,3,2.5,balcao,boleto,79.473.578/0001-10,OK
2024-05-01,204222,comercio,galao_25l,Lindoya,19,26.0,telefone,credito,54.297.357/0001-54,OK
2024-01-20,204223,consumidor_final,gas_p45,Fogás,40,380.0,balcao,dinheiro,,OK
2024-01-25,204224,comercio,gas_p45,Copagaz,20,380.0,whatsapp,pix,,PENDENTE
2024-01-21,204225,comercio,agua_500ml,Minalba,12,"R$ 2,5",telefone,debito,73.107.524/0001-61,OK
2024-01-31,204226,comercio,gas_p45,Fogás,8,380.0,comercial,boleto,42.635.348/0001-69,OK
2024-01-30,204227,comercio,gas_p45,Copagaz,1,"R$ 380,0",comercial,credito,76.707.380/0001-59,OK
2024-01-16,204228,comercio,galao_25l,Lindoya,27,26.0,whatsapp,Não Informado,39.189.253/0001-32,OK
2024-01-19,204229,comercio,gas_p13,Ultragaz,10,110.0,telefone,pix,39.991.554/0001-95,OK
2024-01-27,204230,comercio,galao_25l,Lindoya,30,26.0,balcao,credito,77.419.818/0001-29,OK
2024-01-12,204231,comercio,gas_p13,Ultragaz,45,110.0,comercial,dinheiro,70.122.741/0001-47,OK
2024-01-18,204232,comercio,galao_25l,Lindoya,10,26.0,telefone,Não Informado,27.949.131/0001-68,OK
2024-01-27,204233,comercio,agua_500ml,Minalba,45,"R$ 2,5",balcao,pix,11.338.664/0001-94,OK
2024-01-29,204234,consumidor_final,gas_p45,Copagaz,30,380.0,balcao,debito,,OK
2024-01-18,204235,comercio,galao_25l,Bonafont,20,26.0,whatsapp,boleto,70.529.824/0001-77,OK
2024-01-02,204236,comercio,agua_500ml,Minalba,45,2.5,comercial,credito,40.325.720/0001-80,OK
2024-01-22,204237,comercio,gas_p13,Ultragaz,12,110.0,telefone,credito,72.805.590/0001-88,OK
2024-01-24,204238,comercio,galao_25l,Bonafont,1,"26,0",balcao,pix,,PENDENTE
2024-10-01,204239,comercio,gas_p13,Liquigás,35,110.0,balcao,Não Informado,15.569.608/0001-12,OK
2024-01-01,204240,comercio,galao_25l,Bonafont,32,26.0,whatsapp,debito,79.805.269/0001-85,OK
2024-01-25,204241,comercio,agua_500ml,Minalba,43,2.5,balcao,dinheiro,30.435.705/0001-68,OK
2024-01-13,204242,comercio,gas_p45,Fogás,7,380.0,balcao,pix,,PENDENTE
2024-01-09,204243,comercio,gas_p45,Fogás,32,"R$ 380,0",comercial,debito,31.268.998/0001-15,OK
2024-01-11,204244,comercio,gas_p13,Ultragaz,1,110.0,comercial,credito,,PENDENTE
2024-05-01,204245,comercio,gas_p13,Ultragaz,18,110.0,telefone,dinheiro,,PENDENTE
2024-01-27,204246,consumidor_final,gas_p13,Liquigás,47,110.0,telefone,dinheiro,,OK
2024-01-30,204247,comercio,agua_500ml,Crystal,38,2.5,comercial,dinheiro,35.831.977/0001-59,OK
2024-01-14,204248,comercio,agua_500ml,Crystal,25,"R$ 2,5",whatsapp,debito,29.958.172/0001-61,OK
2024-01-06,204249,comercio,gas_p45,Fogás,9,"380,0",comercial,pix,27.596.789/0001-90,OK
2024-06-01,204250,consumidor_final,gas_p45,Fogás,9,380.0,telefone,pix,,OK
2024-01-31,204251,comercio,galao_25l,Bonafont,9,26.0,balcao,pix,86.465.366/0001-70,OK
2024-01-13,204252,comercio,gas_p45,Fogás,36,380.0,whatsapp,boleto,49.967.950/0001-65,OK
2024-01-20,204253,consumidor_final,agua_500ml,Crystal,37,"R$ 2,5",comercial,debito,,OK
2024-01-31,204254,comercio,galao_25l,Lindoya,47,26.0,comercial,pix,88.550.753/0001-85,OK
2024-01-11,204255,comercio,galao_25l,Lindoya,23,26.0,telefone,debito,78.995.274/0001-77,OK
2024-01-05,204256,comercio,galao_25l,Lindoya,34,26.0,telefone,boleto,,PENDENTE
2024-01-27,204257,consumidor_final,gas_p45,Fogás,2,"R$ 380,0",telefone,pix,,OK
2024-01-19,204258,comercio,agua_500ml,Crystal,43,2.5,whatsapp,boleto,80.772.460/0001-88,OK
2024-01-29,204259,consumidor_final,gas_p45,Fogás,19,380.0,whatsapp,boleto,,OK
2024-01-28,204260,comercio,gas_p45,Fogás,17,380.0,balcao,dinheiro,17.429.906/0001-82,OK
2024-01-31,204261,comercio,agua_500ml,Crystal,45,2.5,balcao,pix,87.724.175/0001-61,OK
2024-01-25,204262,comercio,agua_500ml,Crystal,49,2.5,balcao,pix,54.918.558/0001-76,OK
2024-01-28,204264,comercio,agua_500ml,Minalba,12,2.5,whatsapp,dinheiro,31.317.324/0001-18,OK
2024-01-02,204265,comercio,galao_25l,Bonafont,32,26.0,telefone,debito,14.575.509/0001-73,OK
2024-01-24,204266,comercio,galao_25l,Lindoya,12,"R$ 26,0",balcao,debito,16.642.835/0001-39,OK
2024-01-26,204267,comercio,gas_p13,Ultragaz,15,"R$ 110,0",comercial,credito,,PENDENTE
2024-01-04,204268,comercio,agua_500ml,Crystal,1,"R$ 2,5",telefone,boleto,58.178.314/0001-22,OK
2024-01-10,204269,comercio,galao_25l,Bonafont,30,26.0,whatsapp,credito,,PENDENTE
2024-01-17,204270,comercio,gas_p13,Ultragaz,10,110.0,telefone,pix,20.856.292/0001-38,OK
2024-01-18,204271,comercio,gas_p13,Liquigás,11,110.0,comercial,pix,75.913.472/0001-48,OK
2024-05-01,204272,consumidor_final,galao_25l,Bonafont,44,26.0,whatsapp,dinheiro,,OK
2024-01-14,204273,consumidor_final,galao_25l,Lindoya,1,26.0,comercial,dinheiro,,OK
2024-04-01,204274,comercio,gas_p45,Copagaz,18,380.0,comercial,boleto,46.385.124/0001-57,OK
2024-01-28,204275,consumidor_final,gas_p45,Fogás,50,380.0,whatsapp,credito,,OK
2024-01-27,204276,consumidor_final,gas_p13,Ultragaz,9,110.0,comercial,dinheiro,,OK
2024-01-16,204277,consumidor_final,gas_p13,Ultragaz,39,110.0,whatsapp,credito,,OK
2024-01-25,204278,comercio,gas_p13,Ultragaz,10,110.0,whatsapp,pix,15.589.833/0001-89,OK
2024-01-09,204279,comercio,agua_500ml,Minalba,41,2.5,comercial,pix,,PENDENTE
2024-01-25,204280,comercio,galao_25l,Bonafont,48,26.0,whatsapp,boleto,26.496.100/0001-98,OK
2024-01-23,204281,comercio,gas_p45,Fogás,8,"R$ 380,0",comercial,debito,62.232.368/0001-81,OK
2024-11-01,204282,comercio,gas_p13,Ultragaz,37,110.0,balcao,dinheiro,18.880.411/0001-60,OK
2024-01-19,204283,comercio,galao_25l,Bonafont,32,26.0,whatsapp,pix,93.112.503/0001-10,OK
2024-01-21,204284,comercio,galao_25l,Bonafont,36,26.0,balcao,credito,79.364.804/0001-96,OK
2024-01-31,204285,consumidor_final,agua_500ml,Crystal,46,"R$ 2,5",telefone,credito,,OK
2024-01-31,204286,comercio,agua_500ml,Crystal,45,2.5,telefone,pix,59.906.168/0001-69,OK
2024-02-01,204287,comercio,galao_25l,Lindoya,34,26.0,whatsapp,credito,40.636.391/0001-32,OK
2024-01-18,204288,comercio,agua_500ml,Minalba,48,"2,5",comercial,boleto,62.873.810/0001-25,OK
2024-01-15,204289,comercio,gas_p45,Fogás,11,"R$ 380,0",whatsapp,dinheiro,,PENDENTE
2024-01-16,204290,comercio,agua_500ml,Minalba,29,2.5,balcao,dinheiro,36.926.133/0001-58,OK
2024-01-17,204291,comercio,agua_500ml,Crystal,7,2.5,whatsapp,credito,39.804.561/0001-99,OK
2024-01-20,204292,comercio,agua_500ml,Crystal,41,"R$ 2,5",comercial,pix,13.950.232/0001-28,OK
2024-01-30,204293,comercio,agua_500ml,Crystal,6,2.5,whatsapp,dinheiro,67.150.445/0001-23,OK
2024-01-25,204294,comercio,galao_25l,Lindoya,35,26.0,telefone,boleto,52.648.674/0001-97,OK
2024-09-01,204295,consumidor_final,gas_p45,Copagaz,50,380.0,comercial,credito,,OK
2024-01-20,204296,comercio,agua_500ml,Minalba,34,2.5,telefone,debito,79.116.888/0001-36,OK
2024-01-29,204297,comercio,galao_25l,Bonafont,10,26.0,whatsapp,debito,50.374.751/0001-86,OK
2024-01-26,204298,comercio,gas_p13,Liquigás,39,"R$ 110,0",comercial,boleto,55.340.897/0001-14,OK
2024-01-06,204299,comercio,agua_500ml,Crystal,16,2.5,telefone,credito,30.916.494/0001-30,OK
2024-01-22,204300,comercio,galao_25l,Bonafont,46,26.0,comercial,debito,45.169.668/0001-97,OK
2024-01-21,204301,comercio,gas_p13,Liquigás,20,110.0,whatsapp,boleto,49.549.173/0001-94,OK
2024-01-31,204302,comercio,agua_500ml,Crystal,32,2.5,whatsapp,debito,25.131.199/0001-93,OK
2024-10-01,204303,consumidor_final,agua_500ml,Crystal,13,2.5,balcao,credito,,OK
2024-01-03,204304,comercio,gas_p13,Liquigás,8,"R$ 110,0",balcao,pix,85.416.291/0001-26,OK
2024-11-01,204305,consumidor_final,agua_500ml,Minalba,10,2.5,whatsapp,dinheiro,,OK
2024-02-01,204306,consumidor_final,agua_500ml,Crystal,45,2.5,telefone,credito,,OK
2024-01-03,204307,comercio,gas_p13,Liquigás,33,110.0,whatsapp,dinheiro,90.249.532/0001-79,OK
2024-01-18,204308,comercio,galao_25l,Lindoya,15,26.0,whatsapp,credito,99.354.388/0001-45,OK
2024-01-31,204309,comercio,galao_25l,Lindoya,1,"R$ 26,0",balcao,dinheiro,32.661.636/0001-49,OK
2024-01-23,204310,consumidor_final,agua_500ml,Crystal,14,"R$ 2,5",balcao,pix,,OK
2024-01-19,204311,comercio,agua_500ml,Minalba,6,2.5,comercial,dinheiro,48.646.711/0001-32,OK
2024-01-19,204312,comercio,gas_p45,Fogás,33,380.0,balcao,credito,74.630.662/0001-42,OK
2024-07-01,204313,comercio,galao_25l,Bonafont,12,26.0,telefone,pix,42.290.248/0001-71,OK
2024-01-15,204314,comercio,gas_p13,Ultragaz,4,110.0,balcao,debito,57.436.404/0001-76,OK
2024-01-10,204315,comercio,gas_p45,Copagaz,33,380.0,balcao,dinheiro,,PENDENTE
2024-02-01,204316,comercio,agua_500ml,Crystal,49,2.5,balcao,credito,12.864.497/0001-73,OK
2024-01-15,204317,comercio,gas_p45,Fogás,36,380.0,whatsapp,pix,59.644.101/0001-69,OK
2024-01-23,204318,comercio,gas_p13,Liquigás,48,110.0,telefone,Não Informado,19.624.993/0001-17,OK
2024-01-21,204319,comercio,galao_25l,Lindoya,8,"26,0",telefone,debito,29.797.392/0001-34,OK
2024-01-13,204320,comercio,gas_p13,Ultragaz,27,110.0,whatsapp,pix,45.159.163/0001-30,OK
2024-07-01,204321,consumidor_final,agua_500ml,Crystal,1,2.5,balcao,dinheiro,,OK
2024-01-10,204322,comercio,galao_25l,Bonafont,3,26.0,telefone,credito,95.958.216/0001-88,OK
2024-01-19,204323,comercio,galao_25l,Bonafont,27,"R$ 26,0",telefone,debito,,PENDENTE
2024-06-01,204324,comercio,gas_p45,Copagaz,1,380.0,telefone,credito,43.609.415/0001-52,OK
2024-01-14,204325,consumidor_final,agua_500ml,Minalba,1,2.5,whatsapp,debito,,OK
2024-03-01,204326,consumidor_final,agua_500ml,Minalba,13,2.5,whatsapp,boleto,,OK
2024-01-20,204327,comercio,galao_25l,Lindoya,33,26.0,whatsapp,boleto,12.767.444/0001-62,OK
2024-01-17,204328,consumidor_final,gas_p45,Copagaz,15,380.0,whatsapp,boleto,,OK
2024-09-01,204329,comercio,gas_p45,Copagaz,4,380.0,balcao,boleto,48.687.257/0001-16,OK
2024-01-13,204330,comercio,gas_p13,Ultragaz,14,110.0,comercial,dinheiro,13.378.168/0001-91,OK
2024-10-01,204331,comercio,gas_p45,Copagaz,40,380.0,balcao,pix,30.290.107/0001-84,OK
2024-01-30,204332,consumidor_final,agua_500ml,Minalba,8,2.5,balcao,dinheiro,,OK
2024-01-24,204333,comercio,gas_p13,Liquigás,30,110.0,comercial,dinheiro,15.763.951/0001-91,OK
2024-01-27,204334,comercio,gas_p13,Ultragaz,19,110.0,telefone,credito,30.376.508/0001-80,OK
2024-04-01,204335,comercio,gas_p45,Fogás,44,380.0,whatsapp,dinheiro,17.275.969/0001-45,OK
2024-01-15,204336,comercio,gas_p45,Fogás,11,380.0,whatsapp,pix,46.323.703/0001-67,OK
2024-02-01,204337,comercio,gas_p13,Liquigás,22,110.0,balcao,boleto,25.203.789/0001-31,OK
2024-01-10,204338,consumidor_final,galao_25l,Bonafont,3,26.0,comercial,dinheiro,,OK
2024-01-28,204339,consumidor_final,gas_p45,Fogás,18,380.0,balcao,debito,,OK
2024-01-26,204340,comercio,gas_p45,Fogás,13,380.0,comercial,pix,75.789.869/0001-27,OK
2024-01-30,204341,comercio,gas_p45,Fogás,20,380.0,comercial,pix,57.880.519/0001-93,OK
2024-01-17,204342,comercio,agua_500ml,Crystal,24,2.5,balcao,debito,96.171.185/0001-84,OK
2024-01-29,204343,comercio,agua_500ml,Minalba,13,2.5,whatsapp,boleto,39.255.407/0001-67,OK
2024-01-31,204344,consumidor_final,gas_p13,Ultragaz,24,110.0,balcao,boleto,,OK
2024-01-13,204345,comercio,galao_25l,Lindoya,47,26.0,whatsapp,pix,66.726.744/0001-39,OK
2024-01-27,204346,consumidor_final,agua_500ml,Minalba,31,2.5,telefone,debito,,OK
2024-01-11,204347,comercio,gas_p13,Ultragaz,6,110.0,comercial,dinheiro,98.894.634/0001-29,OK
2024-07-01,204349,comercio,agua_500ml,Minalba,3,2.5,balcao,debito,,PENDENTE
2024-01-24,204350,comercio,agua_500ml,Crystal,1,2.5,comercial,boleto,86.900.815/0001-20,OK
2024-01-26,204351,comercio,galao_25l,Lindoya,19,26.0,comercial,boleto,52.583.947/0001-54,OK
2024-01-21,204352,comercio,galao_25l,Bonafont,5,26.0,balcao,dinheiro,72.458.968/0001-69,OK
2024-10-01,204353,comercio,agua_500ml,Minalba,50,"R$ 2,5",balcao,debito,76.355.265/0001-58,OK
2024-01-14,204354,comercio,galao_25l,Lindoya,9,"26,0",telefone,debito,54.640.189/0001-66,OK
2024-01-09,204355,consumidor_final,gas_p13,Liquigás,31,110.0,comercial,debito,,OK
2024-01-09,204356,consumidor_final,gas_p13,Liquigás,14,110.0,balcao,debito,,OK
2024-02-01,204357,comercio,gas_p45,Copagaz,10,380.0,telefone,boleto,73.352.872/0001-87,OK
2024-01-20,204358,comercio,agua_500ml,Crystal,47,2.5,balcao,dinheiro,92.860.219/0001-53,OK
2024-01-28,204359,comercio,gas_p45,Copagaz,29,380.0,balcao,dinheiro,24.741.303/0001-19,OK
2024-01-22,204360,comercio,agua_500ml,Minalba,36,2.5,comercial,boleto,11.631.322/0001-27,OK
2024-01-03,204361,consumidor_final,agua_500ml,Minalba,16,2.5,telefone,dinheiro,,OK
2024-01-26,204362,comercio,agua_500ml,Crystal,34,2.5,whatsapp,boleto,57.478.203/0001-57,OK
2024-01-21,204363,consumidor_final,agua_500ml,Minalba,40,2.5,telefone,pix,,OK
2024-01-30,204364,consumidor_final,galao_25l,Lindoya,39,"R$ 26,0",balcao,Não Informado,,OK
2024-01-11,204365,comercio,gas_p45,Fogás,38,380.0,comercial,pix,90.454.455/0001-79,OK
2024-01-18,204366,comercio,agua_500ml,Crystal,1,2.5,balcao,dinheiro,49.470.962/0001-68,OK
2024-01-15,204367,comercio,gas_p45,Fogás,23,380.0,whatsapp,debito,57.521.743/0001-16,OK
2024-01-26,204368,comercio,gas_p13,Liquigás,25,110.0,telefone,credito,16.454.216/0001-22,OK
2024-01-15,204369,consumidor_final,gas_p13,Ultragaz,12,110.0,telefone,credito,,OK
2024-01-02,204370,comercio,agua_500ml,Minalba,11,2.5,telefone,credito,,PENDENTE
2024-01-20,204371,comercio,galao_25l,Lindoya,9,26.0,telefone,debito,76.596.742/0001-94,OK
2024-01-17,204372,comercio,galao_25l,Bonafont,17,26.0,whatsapp,debito,48.641.792/0001-28,OK
2024-01-24,204373,comercio,agua_500ml,Crystal,23,2.5,whatsapp,boleto,45.943.133/0001-11,OK
2024-01-06,204374,comercio,gas_p45,Fogás,48,380.0,balcao,pix,70.771.272/0001-29,OK
2024-09-01,204375,comercio,galao_25l,Lindoya,23,26.0,balcao,credito,77.282.872/0001-35,OK
2024-01-26,204376,comercio,agua_500ml,Minalba,48,2.5,whatsapp,pix,52.835.668/0001-87,OK
2024-01-14,204377,consumidor_final,gas_p45,Fogás,33,380.0,whatsapp,debito,,OK
2024-01-07,204378,comercio,gas_p13,Liquigás,44,110.0,telefone,debito,33.572.365/0001-92,OK
2024-01-29,204379,comercio,gas_p13,Ultragaz,38,"R$ 110,0",telefone,Não Informado,48.645.325/0001-57,OK
2024-01-13,204380,comercio,gas_p13,Ultragaz,1,110.0,balcao,dinheiro,96.168.773/0001-99,OK
2024-04-01,204381,comercio,galao_25l,Bonafont,2,26.0,whatsapp,pix,53.103.833/0001-19,OK
2024-01-16,204382,comercio,gas_p45,Fogás,25,380.0,comercial,dinheiro,43.249.471/0001-56,OK
2024-01-19,204383,comercio,gas_p13,Ultragaz,50,110.0,telefone,pix,50.365.442/0001-86,OK
2024-01-24,204384,comercio,gas_p13,Ultragaz,35,110.0,whatsapp,debito,68.670.416/0001-34,OK
2024-01-15,204385,consumidor_final,agua_500ml,Minalba,10,"2,5",whatsapp,credito,,OK
2024-01-02,204386,comercio,agua_500ml,Minalba,50,2.5,telefone,boleto,63.444.480/0001-62,OK
2024-01-05,204387,comercio,agua_500ml,Minalba,20,2.5,whatsapp,pix,63.569.566/0001-72,OK
2024-01-18,204388,comercio,galao_25l,Bonafont,44,26.0,whatsapp,pix,28.408.163/0001-40,OK
2024-07-01,204389,comercio,agua_500ml,Minalba,9,2.5,telefone,pix,92.601.436/0001-92,OK
2024-01-13,204390,consumidor_final,gas_p45,Fogás,28,380.0,balcao,boleto,,OK
2024-01-23,204391,comercio,agua_500ml,Crystal,37,2.5,telefone,pix,96.493.479/0001-13,OK
2024-01-28,204392,comercio,gas_p13,Liquigás,1,110.0,whatsapp,boleto,69.216.404/0001-43,OK
2024-01-24,204393,comercio,agua_500ml,Crystal,5,2.5,whatsapp,dinheiro,54.672.916/0001-62,OK
2024-01-06,204394,comercio,gas_p45,Copagaz,46,"R$ 380,0",comercial,credito,65.288.585/0001-76,OK
2024-04-01,204395,comercio,galao_25l,Lindoya,8,26.0,balcao,boleto,41.309.644/0001-17,OK
2024-01-25,204396,comercio,gas_p13,Ultragaz,5,110.0,telefone,dinheiro,61.814.933/0001-19,OK
2024-01-13,204397,comercio,agua_500ml,Minalba,17,"2,5",telefone,credito,42.936.947/0001-13,OK
2024-01-03,204398,comercio,galao_25l,Bonafont,1,26.0,comercial,pix,90.795.494/0001-71,OK
2024-01-28,204399,consumidor_final,agua_500ml,Crystal,50,2.5,comercial,Não Informado,,OK
2024-01-16,204400,comercio,agua_500ml,Crystal,41,"R$ 2,5",telefone,boleto,79.646.432/0001-83,OK
2024-01-30,204401,comercio,galao_25l,Bonafont,49,26.0,telefone,credito,,PENDENTE
2024-01-24,204402,comercio,gas_p45,Copagaz,9,380.0,telefone,credito,55.243.215/0001-37,OK
2024-01-16,204403,consumidor_final,agua_500ml,Crystal,24,2.5,balcao,boleto,,OK
2024-03-01,204404,comercio,galao_25l,Lindoya,41,26.0,balcao,credito,16.646.914/0001-23,OK
2024-01-14,204405,comercio,agua_500ml,Minalba,46,2.5,telefone,credito,12.551.244/0001-55,OK
2024-01-25,204406,comercio,agua_500ml,Crystal,39,2.5,whatsapp,pix,78.838.509/0001-81,OK
2024-01-22,204407,comercio,galao_25l,Lindoya,42,26.0,whatsapp,debito,56.752.341/0001-32,OK
2024-01-22,204408,comercio,agua_500ml,Crystal,40,2.5,comercial,dinheiro,11.304.229/0001-65,OK
2024-01-23,204409,consumidor_final,galao_25l,Bonafont,30,26.0,balcao,credito,,OK
2024-01-18,204410,consumidor_final,galao_25l,Lindoya,46,26.0,comercial,debito,,OK
2024-01-01,204411,comercio,gas_p45,Copagaz,19,380.0,telefone,dinheiro,79.973.164/0001-39,OK
2024-09-01,204412,comercio,gas_p45,Copagaz,45,380.0,whatsapp,credito,52.692.236/0001-67,OK
2024-01-10,204413,comercio,agua_500ml,Minalba,4,2.5,comercial,debito,,PENDENTE
2024-01-14,204414,comercio,gas_p13,Liquigás,25,110.0,comercial,boleto,,PENDENTE
2024-01-23,204415,comercio,galao_25l,Lindoya,13,"R$ 26,0",whatsapp,pix,38.282.637/0001-13,OK
2024-01-18,204416,consumidor_final,gas_p45,Copagaz,38,380.0,whatsapp,dinheiro,,OK
2024-01-15,204417,comercio,galao_25l,Bonafont,41,"26,0",whatsapp,boleto,30.904.296/0001-70,OK
2024-01-10,204418,comercio,agua_500ml,Crystal,5,"R$ 2,5",comercial,credito,15.289.550/0001-13,OK
2024-04-01,204419,comercio,gas_p13,Ultragaz,45,110.0,telefone,credito,31.405.514/0001-84,OK
2024-01-25,204420,comercio,galao_25l,Lindoya,12,26.0,balcao,pix,,PENDENTE
2024-01-20,204421,comercio,galao_25l,Lindoya,25,26.0,comercial,dinheiro,72.743.133/0001-89,OK
2024-03-01,204422,comercio,gas_p45,Fogás,23,"R$ 380,0",whatsapp,debito,36.122.109/0001-22,OK
2024-01-15,204423,comercio,agua_500ml,Crystal,48,"2,5",whatsapp,debito,99.882.544/0001-40,OK
2024-01-13,204424,comercio,gas_p13,Ultragaz,40,110.0,balcao,dinheiro,61.492.381/0001-78,OK
2024-01-18,204425,comercio,gas_p45,Copagaz,39,380.0,telefone,dinheiro,90.482.548/0001-90,OK
2024-01-22,204426,comercio,gas_p45,Copagaz,43,380.0,comercial,debito,23.347.923/0001-48,OK
2024-01-10,204427,comercio,gas_p45,Fogás,18,"R$ 380,0",balcao,credito,23.786.896/0001-26,OK
2024-01-25,204428,consumidor_final,gas_p45,Copagaz,16,380.0,telefone,pix,,OK
2024-01-24,204429,comercio,agua_500ml,Minalba,7,2.5,telefone,pix,53.974.430/0001-97,OK
2024-01-27,204430,comercio,gas_p13,Liquigás,8,"R$ 110,0",balcao,boleto,22.364.128/0001-33,OK
2024-07-01,204431,comercio,galao_25l,Bonafont,37,26.0,balcao,debito,95.762.356/0001-94,OK
2024-06-01,204432,comercio,agua_500ml,Crystal,25,2.5,telefone,boleto,25.424.349/0001-50,OK
2024-01-08,204433,comercio,galao_25l,Lindoya,10,"R$ 26,0",telefone,pix,69.830.816/0001-42,OK
2024-01-19,204434,comercio,gas_p13,Liquigás,42,110.0,telefone,boleto,65.575.595/0001-17,OK
2024-01-19,204435,comercio,gas_p13,Ultragaz,48,110.0,balcao,pix,57.606.349/0001-22,OK
2024-10-01,204436,comercio,galao_25l,Lindoya,18,26.0,telefone,boleto,,PENDENTE
2024-01-30,204437,comercio,agua_500ml,Crystal,1,2.5,whatsapp,credito,40.710.545/0001-15,OK
2024-06-01,204438,comercio,agua_500ml,Crystal,8,"R$ 2,5",whatsapp,debito,49.637.809/0001-39,OK
2024-01-28,204439,comercio,gas_p13,Ultragaz,37,"110,0",telefone,credito,,PENDENTE
2024-01-10,204440,comercio,agua_500ml,Crystal,37,2.5,whatsapp,debito,94.525.279/0001-78,OK
2024-01-30,204441,consumidor_final,agua_500ml,Minalba,21,2.5,whatsapp,dinheiro,,OK
2024-02-01,204442,comercio,galao_25l,Lindoya,26,26.0,telefone,pix,78.493.639/0001-89,OK
2024-01-25,204443,consumidor_final,gas_p45,Fogás,4,380.0,balcao,boleto,,OK
2024-01-14,204444,consumidor_final,galao_25l,Bonafont,26,26.0,whatsapp,boleto,,OK
2024-01-25,204445,comercio,galao_25l,Bonafont,33,26.0,whatsapp,dinheiro,61.562.438/0001-29,OK
2024-01-20,204446,comercio,galao_25l,Lindoya,48,26.0,comercial,debito,20.186.635/0001-73,OK
2024-01-10,204447,comercio,gas_p13,Liquigás,46,"110,0",balcao,boleto,,PENDENTE
2024-12-01,204448,comercio,gas_p13,Ultragaz,47,"R$ 110,0",telefone,pix,66.202.933/0001-74,OK
2024-01-21,204449,comercio,gas_p13,Liquigás,50,110.0,telefone,pix,25.463.172/0001-38,OK
2024-01-24,204450,comercio,galao_25l,Lindoya,19,26.0,whatsapp,pix,72.445.367/0001-30,OK
2024-01-03,204451,comercio,agua_500ml,Crystal,34,2.5,whatsapp,dinheiro,45.122.468/0001-78,OK
